camera_id,timestamp,bbox,confidence
CAM_01,2026-04-02 16:17:23,"(736, 257, 1071, 591)",0.8056942224502563
CAM_01,2026-04-02 16:17:23,"(739, 257, 1069, 590)",0.8092318177223206
CAM_01,2026-04-02 16:17:24,"(739, 258, 1069, 589)",0.8353468179702759
CAM_01,2026-04-02 16:17:24,"(738, 258, 1068, 591)",0.8175863027572632
CAM_01,2026-04-02 16:17:25,"(740, 260, 1073, 590)",0.8052359223365784
CAM_01,2026-04-02 16:17:25,"(741, 259, 1073, 587)",0.8399358987808228
CAM_01,2026-04-02 16:17:25,"(742, 259, 1075, 588)",0.8431814312934875
CAM_01,2026-04-02 16:17:26,"(742, 260, 1071, 589)",0.8451263904571533
CAM_01,2026-06-03 14:47:41,"(393, 270, 891, 719)",0.8607555627822876
CAM_01,2026-06-03 14:47:41,"(657, 288, 1009, 637)",0.7843714356422424
CAM_01,2026-06-03 14:47:41,"(653, 283, 1017, 677)",0.7693418264389038
CAM_01,2026-06-03 14:47:41,"(652, 283, 1018, 676)",0.7820460200309753
CAM_01,2026-06-03 14:47:41,"(142, 407, 883, 718)",0.5516780018806458
CAM_01,2026-06-03 14:47:41,"(646, 289, 993, 624)",0.8651263117790222
CAM_01,2026-06-03 14:47:42,"(647, 289, 1000, 633)",0.8319578170776367
CAM_01,2026-06-03 14:47:42,"(199, 362, 884, 717)",0.5756362080574036
CAM_01,2026-06-03 14:47:42,"(641, 294, 984, 599)",0.8179031610488892
CAM_01,2026-06-03 14:47:42,"(213, 362, 891, 716)",0.5215112566947937
CAM_01,2026-06-03 14:47:42,"(636, 294, 977, 670)",0.5746167302131653
CAM_01,2026-06-03 14:47:42,"(234, 314, 1037, 711)",0.5918383002281189
CAM_01,2026-06-03 14:47:42,"(250, 318, 973, 707)",0.789414644241333
CAM_01,2026-06-03 14:47:43,"(287, 336, 975, 706)",0.8460903167724609
CAM_01,2026-06-03 14:47:43,"(288, 337, 1038, 692)",0.8112887740135193
CAM_01,2026-06-03 14:47:43,"(300, 335, 1007, 705)",0.8124740719795227
CAM_01,2026-06-03 14:47:43,"(295, 336, 1071, 708)",0.7994197607040405
CAM_01,2026-06-03 14:47:43,"(293, 333, 1044, 704)",0.832290768623352
CAM_01,2026-06-03 14:47:44,"(323, 309, 1061, 702)",0.8171907663345337
CAM_01,2026-06-03 14:47:44,"(326, 355, 1059, 702)",0.8403664827346802
CAM_01,2026-06-03 14:47:44,"(326, 364, 1039, 706)",0.7606464624404907
CAM_01,2026-06-03 14:47:44,"(753, 238, 1280, 417)",0.5542713403701782
CAM_01,2026-06-03 14:47:44,"(328, 374, 1098, 707)",0.7274972200393677
CAM_01,2026-06-03 14:47:44,"(737, 225, 1280, 411)",0.5843977928161621
CAM_01,2026-06-03 14:47:44,"(325, 360, 1248, 708)",0.7496086359024048
CAM_01,2026-06-03 14:47:44,"(740, 217, 1280, 411)",0.5545682311058044
CAM_01,2026-06-03 14:47:45,"(326, 308, 1111, 712)",0.6896795034408569
CAM_01,2026-06-03 14:47:45,"(737, 234, 1280, 413)",0.5661493539810181
CAM_01,2026-06-03 14:47:45,"(359, 302, 1050, 715)",0.6906331181526184
CAM_01,2026-06-03 14:47:45,"(739, 250, 1280, 410)",0.501361072063446
CAM_01,2026-06-03 14:47:45,"(332, 410, 1052, 715)",0.708901584148407
CAM_01,2026-06-03 14:47:45,"(386, 263, 1035, 719)",0.5020004510879517
CAM_01,2026-06-03 14:47:45,"(327, 415, 1056, 713)",0.7287490367889404
CAM_01,2026-06-03 14:47:45,"(326, 418, 1061, 715)",0.722969651222229
CAM_01,2026-06-03 14:47:45,"(717, 214, 1280, 413)",0.5662047863006592
CAM_01,2026-06-03 14:47:46,"(371, 358, 1046, 716)",0.7319069504737854
CAM_01,2026-06-03 14:47:46,"(380, 272, 1045, 717)",0.7415598630905151
CAM_01,2026-06-03 14:47:46,"(357, 410, 1059, 717)",0.688614547252655
CAM_01,2026-06-03 14:47:46,"(382, 284, 1045, 716)",0.7506404519081116
CAM_01,2026-06-03 14:47:46,"(361, 412, 1060, 716)",0.7010339498519897
CAM_01,2026-06-03 14:47:46,"(705, 223, 1279, 411)",0.5591025352478027
CAM_01,2026-06-03 14:47:46,"(375, 263, 1044, 716)",0.7684093713760376
CAM_01,2026-06-03 14:47:46,"(365, 263, 1046, 716)",0.7731826305389404
CAM_01,2026-06-03 14:47:46,"(335, 384, 1059, 715)",0.7350562810897827
CAM_01,2026-06-03 14:47:47,"(369, 298, 1049, 715)",0.7451452016830444
CAM_01,2026-06-03 14:47:47,"(342, 414, 1059, 714)",0.6941163539886475
CAM_01,2026-06-03 14:47:47,"(374, 376, 1046, 714)",0.7374189496040344
CAM_01,2026-06-03 14:47:47,"(376, 361, 1044, 714)",0.7244149446487427
CAM_01,2026-06-03 14:47:47,"(377, 398, 1047, 713)",0.740591824054718
CAM_01,2026-06-03 14:47:47,"(360, 414, 1053, 714)",0.7557628154754639
CAM_01,2026-06-03 14:47:48,"(368, 364, 1048, 714)",0.7250486016273499
CAM_01,2026-06-03 14:47:48,"(368, 373, 1047, 713)",0.7268421053886414
CAM_01,2026-06-03 14:47:48,"(372, 390, 1049, 713)",0.7385687828063965
CAM_01,2026-06-03 14:47:48,"(366, 401, 1050, 714)",0.7882012128829956
CAM_01,2026-06-03 14:47:48,"(368, 405, 1055, 714)",0.7927231788635254
CAM_01,2026-06-03 14:47:49,"(365, 408, 1056, 714)",0.7911288142204285
CAM_01,2026-06-03 14:47:49,"(371, 409, 1056, 714)",0.7690253257751465
CAM_01,2026-06-03 14:47:49,"(370, 407, 1059, 713)",0.7582612633705139
CAM_01,2026-06-03 14:47:49,"(372, 367, 1059, 715)",0.7398772239685059
CAM_01,2026-06-03 14:47:49,"(362, 398, 1060, 716)",0.7564054727554321
CAM_01,2026-06-03 14:47:50,"(355, 402, 1061, 715)",0.7869659066200256
CAM_01,2026-06-03 14:47:50,"(354, 414, 1059, 715)",0.7923951745033264
CAM_01,2026-06-03 14:47:50,"(361, 385, 1056, 716)",0.7319133877754211
CAM_01,2026-06-03 14:47:50,"(363, 249, 1042, 716)",0.8110612034797668
CAM_01,2026-06-03 14:47:50,"(714, 211, 1279, 410)",0.5252948999404907
CAM_01,2026-06-03 14:47:51,"(360, 261, 1035, 715)",0.8338990807533264
CAM_01,2026-06-03 14:47:51,"(351, 265, 1028, 714)",0.7976269125938416
CAM_01,2026-06-03 14:47:51,"(362, 251, 1033, 716)",0.8234685063362122
CAM_01,2026-06-03 14:47:51,"(356, 245, 1020, 716)",0.8186090588569641
CAM_01,2026-06-03 14:47:51,"(344, 256, 1017, 714)",0.7993878126144409
CAM_01,2026-06-03 14:47:51,"(351, 260, 1015, 717)",0.7783878445625305
CAM_01,2026-06-03 14:47:52,"(357, 311, 1010, 704)",0.7683008313179016
CAM_01,2026-06-03 14:47:52,"(353, 399, 1015, 706)",0.7942216992378235
CAM_01,2026-06-03 14:47:52,"(349, 411, 920, 708)",0.815392255783081
CAM_01,2026-06-03 14:47:52,"(555, 272, 894, 518)",0.6298568248748779
CAM_01,2026-06-03 14:47:52,"(352, 407, 893, 711)",0.8116308450698853
CAM_01,2026-06-03 14:47:52,"(368, 413, 897, 715)",0.7628685832023621
CAM_01,2026-06-03 14:47:52,"(553, 266, 937, 607)",0.5860018730163574
CAM_01,2026-06-03 14:47:53,"(553, 263, 921, 628)",0.7133061289787292
CAM_01,2026-06-03 14:47:53,"(361, 419, 981, 717)",0.6165074110031128
CAM_01,2026-06-03 14:47:53,"(554, 270, 933, 622)",0.8451889753341675
CAM_01,2026-06-03 14:47:53,"(570, 269, 967, 667)",0.8102014660835266
CAM_01,2026-06-03 14:47:53,"(580, 271, 957, 639)",0.8183643221855164
CAM_01,2026-06-03 14:47:54,"(584, 266, 973, 652)",0.8016290068626404
CAM_01,2026-06-03 14:47:54,"(415, 440, 749, 712)",0.665208637714386
CAM_01,2026-06-03 14:47:54,"(596, 272, 975, 673)",0.7798623442649841
CAM_01,2026-06-03 14:47:54,"(408, 448, 736, 707)",0.7471524477005005
CAM_01,2026-06-03 14:47:54,"(593, 272, 956, 613)",0.810001790523529
CAM_01,2026-06-03 14:47:54,"(414, 441, 715, 711)",0.5326084494590759
CAM_01,2026-06-03 14:47:54,"(403, 419, 713, 714)",0.7810961008071899
CAM_01,2026-06-03 14:47:54,"(612, 264, 972, 645)",0.7797501087188721
CAM_01,2026-06-03 14:47:54,"(631, 276, 967, 636)",0.7790353894233704
CAM_01,2026-06-03 14:47:55,"(620, 273, 985, 615)",0.7959116697311401
CAM_01,2026-06-03 14:47:55,"(630, 269, 978, 657)",0.7498951554298401
CAM_01,2026-06-03 14:47:55,"(633, 272, 979, 605)",0.8365652561187744
CAM_01,2026-06-03 14:47:55,"(645, 270, 995, 629)",0.7838376760482788
CAM_01,2026-06-03 14:47:55,"(641, 264, 995, 666)",0.7488276362419128
CAM_01,2026-06-03 14:47:56,"(648, 273, 991, 637)",0.764362633228302
CAM_01,2026-06-03 14:47:56,"(652, 271, 1002, 643)",0.7783383131027222
CAM_01,2026-06-03 14:47:56,"(0, 461, 266, 701)",0.5187961459159851
CAM_01,2026-06-03 14:47:56,"(649, 274, 1022, 693)",0.7421042323112488
CAM_01,2026-06-03 14:47:56,"(651, 276, 1002, 628)",0.7901098132133484
CAM_01,2026-06-03 14:47:56,"(664, 270, 1008, 607)",0.8468881249427795
CAM_01,2026-06-03 14:47:56,"(0, 452, 299, 708)",0.6035283803939819
CAM_01,2026-06-03 14:47:57,"(669, 266, 1022, 655)",0.7856298685073853
CAM_01,2026-06-03 14:47:57,"(682, 270, 1026, 603)",0.827143132686615
CAM_01,2026-06-03 14:47:57,"(0, 457, 315, 694)",0.5684880614280701
CAM_01,2026-06-03 14:47:57,"(689, 267, 1023, 618)",0.8064526319503784
CAM_01,2026-06-03 14:47:57,"(686, 262, 1032, 607)",0.8318536877632141
CAM_01,2026-06-03 14:47:57,"(680, 266, 1036, 599)",0.8391676545143127
CAM_01,2026-06-03 14:47:58,"(686, 263, 1040, 602)",0.8283964991569519
CAM_01,2026-06-03 14:47:58,"(0, 450, 318, 691)",0.5821053981781006
CAM_01,2026-06-03 14:47:58,"(688, 265, 1041, 601)",0.8350717425346375
CAM_01,2026-06-03 14:47:58,"(698, 263, 1041, 601)",0.8243991732597351
CAM_01,2026-06-03 14:47:58,"(712, 266, 1043, 603)",0.8271506428718567
CAM_01,2026-06-03 14:47:58,"(714, 266, 1038, 603)",0.8391133546829224
CAM_01,2026-06-03 14:47:59,"(718, 268, 1046, 591)",0.859150767326355
CAM_01,2026-06-03 14:47:59,"(723, 266, 1042, 594)",0.8218693733215332
CAM_01,2026-06-03 14:47:59,"(719, 261, 1046, 596)",0.8109946846961975
CAM_01,2026-06-03 14:47:59,"(718, 261, 1050, 595)",0.8065868616104126
CAM_01,2026-06-03 14:47:59,"(715, 260, 1054, 599)",0.7816702127456665
CAM_01,2026-06-03 14:48:00,"(720, 262, 1055, 597)",0.8054801225662231
CAM_01,2026-06-03 14:48:00,"(722, 260, 1053, 598)",0.8121638894081116
CAM_01,2026-06-03 14:48:00,"(724, 260, 1054, 600)",0.8196945190429688
CAM_01,2026-06-03 14:48:00,"(724, 257, 1058, 601)",0.8271371126174927
CAM_01,2026-06-03 14:48:00,"(723, 257, 1061, 603)",0.8325947523117065
CAM_01,2026-06-03 14:48:01,"(724, 258, 1060, 604)",0.8312736749649048
CAM_01,2026-06-03 14:48:01,"(725, 258, 1060, 604)",0.8321186304092407
CAM_01,2026-06-03 14:48:01,"(725, 257, 1061, 605)",0.8291268348693848
CAM_01,2026-06-03 14:48:01,"(725, 257, 1060, 605)",0.8284779787063599
CAM_01,2026-06-03 14:48:01,"(725, 258, 1060, 605)",0.8291184902191162
CAM_01,2026-06-03 14:48:02,"(725, 258, 1062, 607)",0.813766598701477
CAM_01,2026-06-03 14:48:02,"(723, 260, 1059, 603)",0.8179336190223694
CAM_01,2026-06-03 14:48:02,"(722, 259, 1060, 603)",0.7979673743247986
CAM_01,2026-06-03 14:48:02,"(723, 257, 1057, 604)",0.8001802563667297
CAM_01,2026-06-03 14:48:02,"(726, 256, 1054, 603)",0.7998439073562622
CAM_01,2026-06-03 14:48:03,"(727, 260, 1051, 599)",0.7969129085540771
CAM_01,2026-06-03 14:48:03,"(727, 260, 1050, 595)",0.8052539825439453
CAM_01,2026-06-03 14:48:03,"(723, 261, 1049, 591)",0.811003565788269
CAM_01,2026-06-03 14:48:03,"(722, 261, 1050, 591)",0.8026013374328613
CAM_01,2026-06-03 14:48:03,"(721, 259, 1051, 594)",0.7901132702827454
CAM_01,2026-06-03 14:48:04,"(721, 259, 1053, 596)",0.7813302874565125
CAM_01,2026-06-03 14:48:04,"(720, 260, 1052, 598)",0.7706362009048462
CAM_01,2026-06-03 14:48:04,"(718, 260, 1052, 597)",0.7704307436943054
CAM_01,2026-06-03 14:48:04,"(717, 261, 1053, 598)",0.765953779220581
CAM_01,2026-06-03 14:48:04,"(718, 261, 1053, 600)",0.757820725440979
CAM_01,2026-06-03 14:48:05,"(717, 261, 1054, 602)",0.751768946647644
CAM_01,2026-06-03 14:48:05,"(719, 261, 1055, 602)",0.7547017335891724
CAM_01,2026-06-03 14:48:05,"(720, 261, 1058, 595)",0.7748461365699768
CAM_01,2026-06-03 14:48:05,"(722, 260, 1065, 593)",0.7849617004394531
CAM_01,2026-06-03 14:48:05,"(724, 259, 1067, 593)",0.8110249042510986
CAM_01,2026-06-03 14:48:06,"(724, 259, 1064, 594)",0.8036390542984009
CAM_01,2026-06-03 14:48:06,"(728, 257, 1069, 595)",0.7649409174919128
CAM_01,2026-06-03 14:48:06,"(730, 260, 1064, 599)",0.743053138256073
CAM_01,2026-06-03 14:48:06,"(734, 259, 1070, 597)",0.7576698064804077
CAM_01,2026-06-03 14:48:06,"(736, 258, 1070, 590)",0.7780779004096985
CAM_01,2026-06-03 14:48:07,"(736, 257, 1071, 591)",0.8056942224502563
CAM_01,2026-06-03 14:48:07,"(736, 257, 1069, 591)",0.8012118339538574
CAM_01,2026-06-03 14:48:07,"(739, 257, 1069, 590)",0.8092318177223206
CAM_01,2026-06-03 14:48:07,"(740, 258, 1069, 588)",0.8301012516021729
CAM_01,2026-06-03 14:48:07,"(739, 258, 1069, 589)",0.8353468179702759
CAM_01,2026-06-03 14:48:08,"(739, 258, 1069, 589)",0.834030270576477
CAM_01,2026-06-03 14:48:08,"(738, 258, 1068, 591)",0.8175863027572632
CAM_01,2026-06-03 14:48:08,"(738, 259, 1071, 590)",0.8157451152801514
CAM_01,2026-06-03 14:48:08,"(740, 260, 1073, 590)",0.8052359223365784
CAM_01,2026-06-03 14:48:08,"(740, 260, 1073, 588)",0.8312429785728455
CAM_01,2026-06-03 14:48:09,"(741, 259, 1073, 587)",0.8399358987808228
CAM_01,2026-06-03 14:48:09,"(743, 260, 1075, 586)",0.850883424282074
CAM_01,2026-06-03 14:48:09,"(742, 259, 1075, 588)",0.8431814312934875
CAM_01,2026-06-03 14:48:09,"(742, 260, 1071, 589)",0.8451263904571533
CAM_01,2026-06-03 14:51:32,"(502, 11, 589, 112)",0.7134084105491638
CAM_01,2026-06-03 14:51:34,"(751, 5, 1280, 622)",0.5205562710762024
CAM_01,2026-06-03 14:51:35,"(601, 7, 700, 114)",0.6233490705490112
CAM_01,2026-06-03 14:52:03,"(750, 5, 1279, 590)",0.5254004597663879
CAM_01,2026-06-03 14:52:03,"(639, 91, 702, 197)",0.6460686922073364
CAM_01,2026-06-03 14:52:04,"(633, 95, 712, 206)",0.6201096177101135
CAM_01,2026-06-03 14:52:04,"(637, 95, 704, 207)",0.6378870010375977
CAM_01,2026-06-03 14:52:04,"(636, 95, 714, 217)",0.5125153064727783
CAM_01,2026-06-03 14:52:04,"(639, 95, 729, 216)",0.6354475021362305
CAM_01,2026-06-03 14:52:05,"(673, 129, 731, 249)",0.7552124261856079
CAM_01,2026-06-03 14:52:06,"(676, 120, 751, 239)",0.5594761371612549
CAM_01,2026-06-03 14:52:06,"(670, 119, 726, 241)",0.6528481841087341
CAM_01,2026-06-03 14:52:06,"(670, 131, 731, 244)",0.7548372149467468
CAM_01,2026-06-03 14:52:06,"(668, 139, 723, 254)",0.7084898948669434
CAM_01,2026-06-03 14:52:28,"(921, 239, 1035, 297)",0.5563015937805176
CAM_01,2026-06-03 14:52:29,"(920, 238, 1040, 299)",0.5919098854064941
CAM_01,2026-06-03 14:52:30,"(919, 238, 1038, 301)",0.6500564813613892
CAM_01,2026-06-03 14:52:30,"(919, 238, 1035, 300)",0.6658397316932678
CAM_01,2026-06-03 14:52:30,"(919, 237, 1032, 302)",0.6333872675895691
CAM_01,2026-06-03 14:52:31,"(920, 237, 1037, 303)",0.5498031973838806
CAM_01,2026-06-03 14:54:32,"(947, 308, 1099, 364)",0.6906083822250366
CAM_01,2026-06-03 14:54:33,"(945, 308, 1102, 363)",0.6363892555236816
CAM_01,2026-06-03 14:54:33,"(945, 309, 1104, 362)",0.6442036032676697
CAM_01,2026-06-03 14:55:05,"(438, 35, 488, 79)",0.5031311511993408
CAM_01,2026-06-03 14:55:06,"(555, 115, 590, 197)",0.721837043762207
CAM_01,2026-06-03 14:55:06,"(620, 211, 661, 322)",0.7098293304443359
CAM_01,2026-06-03 14:55:13,"(783, 182, 810, 206)",0.502966582775116
CAM_01,2026-06-03 14:55:14,"(784, 180, 810, 206)",0.5006197690963745
CAM_01,2026-06-03 14:55:26,"(903, 91, 965, 161)",0.7727718353271484
CAM_01,2026-06-03 14:55:31,"(876, 127, 913, 155)",0.5859553217887878
CAM_01,2026-06-03 14:55:31,"(876, 133, 913, 159)",0.5386064648628235
CAM_01,2026-06-03 14:55:31,"(839, 145, 920, 189)",0.528340756893158
CAM_01,2026-06-03 14:55:32,"(880, 139, 974, 207)",0.590240478515625
CAM_01,2026-06-03 14:55:33,"(899, 138, 998, 209)",0.666277289390564
